time,AT_windspeed,AT_temperature,CH_windspeed,CH_temperature,DE_windspeed,DE_temperature,NL_windspeed,NL_temperature,PL_windspeed,PL_temperature
2011-05-12T15:00:00Z,2.53,20.673,3.52,15.445,4.97481,18.162,7.39,14.995,2.5,21.898
2011-05-12T16:00:00Z,2.59,19.657,3.47,15.174,5.122922,17.447,7.19,14.647,2.37,21.148
2011-05-12T17:00:00Z,2.29,18.271,3.26,14.849,4.956239,16.538,6.72,14.223,2.09,19.902
2011-05-12T18:00:00Z,1.78,16.468,2.55,14.183,4.405464,15.322,5.88,13.651,2.13,17.787
2011-05-12T19:00:00Z,1.82,14.959,1.93,12.561,3.785584,13.509,4.1,12.537,2.44,16.052
2011-05-12T20:00:00Z,2.12,14.034,2.06,11.433,3.680019,11.935,3.39,10.685,2.59,15.171
2011-05-12T21:00:00Z,2.48,13.213,2.02,11.01,3.766172,11.045,3.63,10.14,2.69,14.546
2011-05-12T22:00:00Z,2.56,12.571,2.01,10.466,3.85168,10.205,3.99,9.968,2.82,13.971
2011-05-12T23:00:00Z,2.44,12.069,1.95,9.983,3.825899,9.404,4.2,9.853,3.05,13.422
2011-05-13T00:00:00Z,2.48,11.539,1.9,9.396,3.696912,8.663,4.24,9.725,3.31,12.911
2011-05-13T01:00:00Z,2.61,11.02,1.84,8.802,3.624148,8.038,4.1,9.402,3.55,12.456
2011-05-13T02:00:00Z,2.79,10.367,1.77,8.299,3.633173,7.546,3.97,9.105,3.74,12.045
2011-05-13T03:00:00Z,2.92,9.548,1.79,7.705,3.590727,7.115,3.82,8.826,4.05,11.655
2011-05-13T04:00:00Z,2.98,8.966,1.89,7.066,3.440168,6.768,3.59,8.604,4.56,11.462
2011-05-13T05:00:00Z,3.29,9.627,1.87,7.132,3.512954,7.387,3.3,9,5.38,11.841
2011-05-13T06:00:00Z,3.71,10.973,2.34,9.045,3.633482,8.986,3.25,10.782,6.33,12.319
2011-05-13T07:00:00Z,4.05,12.497,2.56,10.872,3.699417,11.123,3.07,12.391,7.35,12.945
2011-05-13T08:00:00Z,4.1,14.041,2.45,12.877,3.742909,13.134,3.22,13.888,8.04,13.594
2011-05-13T09:00:00Z,4.08,15.502,2.44,14.74,3.758223,14.538,3.76,15.074,8.48,14.127
2011-05-13T10:00:00Z,4.15,16.676,2.7,16.163,3.749161,15.636,4.24,15.91,8.69,14.479
2011-05-13T11:00:00Z,4.11,17.537,2.93,17.24,3.661175,16.551,4.36,16.489,8.78,14.858
2011-05-13T12:00:00Z,3.94,18.274,3.05,18.039,3.530447,17.27,4.3,16.85,8.71,15.242
2011-05-13T13:00:00Z,3.68,18.789,3.08,18.553,3.334088,17.746,4.16,17.099,8.45,15.483
2011-05-13T14:00:00Z,3.39,18.981,3.03,18.75,3.097427,18.025,3.97,17.248,8.05,15.587
2011-05-13T15:00:00Z,3.09,18.769,2.92,18.61,2.853268,18.033,3.75,17.218,7.56,15.522
2011-05-13T16:00:00Z,2.79,18.174,2.75,18.24,2.648398,17.778,3.36,16.953,6.93,15.164
2011-05-13T17:00:00Z,2.41,17.149,2.53,17.587,2.347552,17.22,2.85,16.498,5.84,14.437
2011-05-13T18:00:00Z,1.77,14.944,2.04,16.444,1.767107,16.203,2.17,15.796,4.13,12.97
2011-05-13T19:00:00Z,2.18,11.96,1.86,14.072,1.669261,14.062,1.64,14.483,3.46,10.859
2011-05-13T20:00:00Z,2.31,10.862,1.99,12.787,2.033154,12.419,1.67,13.087,3.3,9.924
2011-05-13T21:00:00Z,2.28,10.213,1.75,12.528,2.285733,11.464,1.52,12.487,3.12,9.319
2011-05-13T22:00:00Z,2.29,9.717,1.53,12.141,2.437709,10.676,1.33,12.152,3,8.824
2011-05-13T23:00:00Z,2.31,9.348,1.56,11.353,2.505311,9.989,1.36,12.004,2.91,8.398
2011-05-14T00:00:00Z,2.3,9.066,1.68,10.624,2.538975,9.449,1.57,11.751,2.82,7.991
2011-05-14T01:00:00Z,2.32,8.897,1.91,10.199,2.598757,9.013,2.2,11.125,2.77,7.582
2011-05-14T02:00:00Z,2.29,8.734,2.09,9.976,2.687963,8.632,2.84,10.486,2.73,7.182
2011-05-14T03:00:00Z,2.3,8.598,2.21,9.637,2.711816,8.324,3.12,10.234,2.7,6.798
2011-05-14T04:00:00Z,2.34,8.493,2.35,9.252,2.658104,8.083,3.19,10.089,2.72,6.942
2011-05-14T05:00:00Z,2.61,9.475,2.35,9.351,2.792402,8.76,3.27,10.309,3.07,8.992
2011-05-14T06:00:00Z,2.91,11.042,2.18,11.951,3.24268,10.242,4,11.07,3.13,10.884
2011-05-14T07:00:00Z,3.36,13.185,2.85,14.088,3.098835,11.762,4.81,11.969,3.37,13.516
2011-05-14T08:00:00Z,3.92,15.288,3.79,15.621,3.563129,13.971,5.67,12.803,3.45,15.045
2011-05-14T09:00:00Z,4.2,16.931,4.14,16.7,4.215516,15.772,6.3,13.115,3.33,16.084
2011-05-14T10:00:00Z,4.25,17.859,4.29,17.227,4.597289,16.838,6.76,13.321,3.13,16.966
2011-05-14T11:00:00Z,4.02,18.336,4.23,17.171,4.90748,17.382,7.1,13.708,2.98,17.616
2011-05-14T12:00:00Z,3.63,18.528,4.04,16.868,5.169552,17.538,7.37,14.089,2.9,18.005
2011-05-14T13:00:00Z,3.17,18.382,4.02,16.196,5.371537,17.433,7.55,14.344,2.82,18.195
2011-05-14T14:00:00Z,2.69,18.178,4.06,15.074,5.53504,17.103,7.66,14.395,2.66,18.234
2011-05-14T15:00:00Z,2.29,17.989,4.01,13.912,5.628927,16.489,7.7,14.239,2.44,18.036
2011-05-14T16:00:00Z,2.01,17.564,4.15,12.914,5.585519,15.617,7.65,13.934,2.16,17.588
2011-05-14T17:00:00Z,1.67,16.74,4.48,11.809,5.431383,14.52,7.43,13.48,1.79,16.806
2011-05-14T18:00:00Z,1.21,15.33,4.62,10.516,5.077951,13.258,6.81,12.857,1.4,15.367
2011-05-14T19:00:00Z,1.28,13.483,4.3,9.2,4.347512,11.64,5.34,11.906,1.79,13.664
2011-05-14T20:00:00Z,1.4,12.411,3.52,8.15,3.966379,10.029,4.08,10.456,2.23,12.634
2011-05-14T21:00:00Z,1.45,11.676,3,7.348,3.892795,9.214,3.92,9.886,2.6,11.884
2011-05-14T22:00:00Z,1.63,10.991,2.72,6.723,3.791783,8.577,4.06,9.592,2.75,11.271
2011-05-14T23:00:00Z,1.87,10.375,2.58,6.307,3.664541,8.002,4.35,9.372,2.82,10.797
2011-05-15T00:00:00Z,2.22,9.702,2.45,5.952,3.514002,7.481,4.6,9.211,2.89,10.487
2011-05-15T01:00:00Z,2.54,9.16,2.27,5.549,3.39263,7.004,4.76,9.1,2.94,10.239
2011-05-15T02:00:00Z,2.8,8.792,2.27,5.094,3.361625,6.599,4.74,8.985,3.02,10.022
2011-05-15T03:00:00Z,3.21,8.545,2.3,4.822,3.335045,6.261,4.54,8.847,3.11,9.811
2011-05-15T04:00:00Z,3.51,8.163,2.23,4.437,3.330038,6.007,4.3,8.701,3.3,9.798
2011-05-15T05:00:00Z,3.94,7.817,2.5,4.489,3.616647,6.491,4.31,8.991,3.67,10.214
2011-05-15T06:00:00Z,4.43,7.498,2.81,5.306,3.960872,7.589,4.77,10.002,3.82,10.743
2011-05-15T07:00:00Z,5.14,7.285,3.12,6.457,4.524572,9.191,5.25,10.886,4.13,11.548
2011-05-15T08:00:00Z,5.53,7.411,3.49,7.793,5.004262,10.395,5.5,11.681,4.6,12.327
2011-05-15T09:00:00Z,5.62,7.779,3.75,8.606,5.239917,11.192,5.69,12.377,5.07,12.857
2011-05-15T10:00:00Z,5.68,8.149,4.04,9.205,5.421728,11.882,5.94,12.921,5.36,13.081
2011-05-15T11:00:00Z,5.67,8.568,4.41,9.529,5.624457,12.474,6.1,13.36,5.45,13.081
2011-05-15T12:00:00Z,5.47,9.001,4.79,9.518,5.809391,12.874,6.24,13.605,5.47,12.966
2011-05-15T13:00:00Z,5.34,9.146,4.93,9.216,5.894262,13.086,6.44,13.571,5.52,12.777
2011-05-15T14:00:00Z,5.25,8.888,4.78,8.988,5.900645,13.126,6.6,13.274,5.54,12.524
2011-05-15T15:00:00Z,5.07,8.612,4.52,8.948,5.832491,12.996,6.67,12.926,5.52,12.177
2011-05-15T16:00:00Z,4.51,8.244,4.14,8.844,5.649309,12.686,6.67,12.573,5.21,11.72
2011-05-15T17:00:00Z,3.77,7.778,3.69,8.503,5.245308,12.181,6.37,12.14,4.55,11.101
2011-05-15T18:00:00Z,3.25,7.244,2.93,7.833,4.299995,11.392,5.68,11.672,4.03,10.282
2011-05-15T19:00:00Z,2.96,6.441,1.97,6.62,3.242078,9.852,4.41,10.978,3.89,9.382
2011-05-15T20:00:00Z,2.87,5.84,1.92,5.638,3.077227,8.521,3.53,9.929,3.96,8.812
2011-05-15T21:00:00Z,3.03,5.662,1.98,5.306,3.18486,7.958,3.78,9.644,4,8.355
2011-05-15T22:00:00Z,3.38,5.563,2.11,5.011,3.320014,7.472,4.27,9.673,4.02,7.871
2011-05-15T23:00:00Z,3.55,5.354,2.2,4.797,3.425846,7.039,4.74,9.715,3.98,7.344
2011-05-16T00:00:00Z,3.75,5.166,2.23,4.579,3.481342,6.638,5.22,9.787,3.94,6.834
2011-05-16T01:00:00Z,3.91,5.034,2.19,4.377,3.561201,6.323,5.61,9.895,3.8,6.409
2011-05-16T02:00:00Z,3.97,4.929,2.1,4.198,3.638783,6.086,5.97,9.974,3.77,6.196
2011-05-16T03:00:00Z,3.96,4.806,1.97,4.005,3.7044,5.932,6.31,10.01,3.8,6.104
2011-05-16T04:00:00Z,3.88,4.662,1.8,3.924,3.737338,5.835,6.57,10.067,3.94,6.316
2011-05-16T05:00:00Z,3.96,5.037,1.58,4.292,4.175264,6.456,6.73,10.201,4.17,7.053
2011-05-16T06:00:00Z,4.29,6.257,1.85,5.62,4.608325,7.63,7.09,10.623,4.35,8.281
2011-05-16T07:00:00Z,4.82,7.938,2.16,6.996,5.236529,9.254,7.31,11.178,4.9,9.815
2011-05-16T08:00:00Z,5.05,9.289,2.5,8.323,5.93181,10.612,7.66,11.81,5.32,10.983
2011-05-16T09:00:00Z,5.18,10.37,2.76,9.693,6.391349,11.664,8.12,12.462,5.54,11.889
2011-05-16T10:00:00Z,5.25,11.506,3.03,10.906,6.725971,12.59,8.48,13.003,5.64,12.673
2011-05-16T11:00:00Z,5.17,12.504,3.25,11.864,6.988402,13.407,8.58,13.346,5.67,13.421
2011-05-16T12:00:00Z,5.05,13.248,3.42,12.592,7.202683,13.994,8.47,13.537,5.65,14.054
2011-05-16T13:00:00Z,4.95,13.675,3.55,13.104,7.310376,14.32,8.22,13.675,5.59,14.512
2011-05-16T14:00:00Z,4.88,13.78,3.52,13.375,7.275735,14.4,7.99,13.893,5.48,14.742
2011-05-16T15:00:00Z,4.79,13.567,3.36,13.4,7.108041,14.32,7.93,14.358,5.31,14.711
2011-05-16T16:00:00Z,4.63,13.082,3.17,13.152,6.811623,14.05,7.87,14.643,4.99,14.342
2011-05-16T17:00:00Z,4.2,12.246,2.93,12.621,6.374407,13.625,7.5,14.675,4.21,13.614
2011-05-16T18:00:00Z,2.94,10.793,2.38,11.734,5.642084,12.985,6.6,14.398,2.97,12.071
2011-05-16T19:00:00Z,2.34,8.262,1.63,9.861,4.88315,11.95,5.83,13.704,3,10.165
2011-05-16T20:00:00Z,2.41,7.216,1.57,8.4,4.545551,11.083,5.65,12.584,3.25,9.484
2011-05-16T21:00:00Z,2.48,6.687,1.41,7.892,4.595684,10.698,6.27,12.224,3.54,9.051
2011-05-16T22:00:00Z,2.57,6.334,1.33,7.584,4.537361,10.362,6.44,12.035,3.81,8.684
2011-05-16T23:00:00Z,2.62,6.091,1.22,7.418,4.496299,10.097,6.37,11.924,4.04,8.41
2011-05-17T00:00:00Z,2.58,5.812,1.15,7.301,4.440362,9.84,6.02,11.799,4.15,8.204
2011-05-17T01:00:00Z,2.52,5.567,1.16,7.191,4.404507,9.595,5.81,11.711,4.11,7.983
2011-05-17T02:00:00Z,2.5,5.343,1.24,6.989,4.397738,9.42,5.58,11.625,4.09,7.768
2011-05-17T03:00:00Z,2.5,5.219,1.28,6.766,4.369032,9.299,5.33,11.48,4.07,7.605
2011-05-17T04:00:00Z,2.42,5.185,1.26,6.513,4.357697,9.204,5.28,11.307,4.14,8.006
2011-05-17T05:00:00Z,2.6,6.766,1.24,6.602,4.615231,9.644,5.55,11.333,4.52,9.425
2011-05-17T06:00:00Z,2.8,8.96,1.22,8.61,4.939019,10.636,5.79,11.633,4.61,10.996
2011-05-17T07:00:00Z,3.03,11.195,1.24,10.785,5.301712,11.957,5.91,12.138,5.07,13
2011-05-17T08:00:00Z,3.04,12.988,1.49,12.565,5.650126,13.234,6.25,12.844,5.33,14.338
2011-05-17T09:00:00Z,2.87,14.505,1.64,13.909,5.860573,14.367,6.48,13.841,5.54,15.481
2011-05-17T10:00:00Z,2.71,15.732,1.82,15.106,5.980567,15.313,6.65,14.655,5.61,16.483
2011-05-17T11:00:00Z,2.64,16.612,1.99,16.123,6.069959,16.197,6.76,15.163,5.59,17.18
2011-05-17T12:00:00Z,2.63,17.342,2.13,16.777,6.091144,16.984,6.68,15.472,5.5,17.591
2011-05-17T13:00:00Z,2.61,17.837,2.24,17.004,6.020413,17.522,6.45,15.733,5.3,17.708
2011-05-17T14:00:00Z,2.54,17.949,2.27,16.802,5.821523,17.742,6.09,15.805,5.06,17.637
2011-05-17T15:00:00Z,2.42,17.688,2.19,16.413,5.481571,17.709,5.71,15.777,4.87,17.499
2011-05-17T16:00:00Z,2.28,17.144,2,15.989,5.049994,17.444,5.39,15.643,4.62,17.157
2011-05-17T17:00:00Z,1.97,16.323,1.71,15.447,4.420874,16.903,5.02,15.357,3.97,16.557
2011-05-17T18:00:00Z,1.24,14.788,1.32,14.565,3.285119,15.919,4.4,14.929,3.15,15.228
2011-05-17T19:00:00Z,1.31,12.946,1.16,13.422,2.442635,13.953,3.35,14.084,3.1,13.468
2011-05-17T20:00:00Z,1.23,12.377,1.25,12.696,2.40336,12.403,3.12,12.812,3.21,12.594
2011-05-17T21:00:00Z,1.25,11.741,1.41,12.144,2.39368,11.772,3.38,12.166,3.35,11.963
2011-05-17T22:00:00Z,1.39,11.047,1.49,11.472,2.314397,11.281,3.64,11.733,3.5,11.401
2011-05-17T23:00:00Z,1.57,10.39,1.5,10.937,2.169757,10.904,3.97,11.367,3.58,10.922
2011-05-18T00:00:00Z,1.63,9.891,1.52,10.414,2.089158,10.478,4.21,10.968,3.55,10.497
2011-05-18T01:00:00Z,1.67,9.479,1.57,9.94,2.124512,9.953,4.32,10.569,3.5,10.099
2011-05-18T02:00:00Z,1.73,9.079,1.66,9.556,2.247606,9.396,4.3,10.214,3.41,9.699
2011-05-18T03:00:00Z,1.76,8.779,1.74,9.113,2.42679,8.897,4.35,9.933,3.33,9.323
2011-05-18T04:00:00Z,1.77,8.504,1.8,8.597,2.564345,8.509,4.36,9.679,3.27,9.705
2011-05-18T05:00:00Z,1.51,9.719,1.8,8.568,2.721933,9.403,4.76,9.952,3.58,11.547
2011-05-18T06:00:00Z,1.44,12.316,1.65,10.851,3.241651,11.425,5.07,10.927,3.48,13.262
2011-05-18T07:00:00Z,1.18,14.882,1.8,13.048,3.22123,13.462,5.35,12.446,3.72,15.382
2011-05-18T08:00:00Z,1.46,16.767,1.7,15.413,3.726115,15.875,5.67,13.853,4.02,16.745
2011-05-18T09:00:00Z,1.71,18.208,1.4,16.893,3.967195,17.477,5.93,14.925,4.12,17.737
2011-05-18T10:00:00Z,1.96,19.385,1.45,17.973,4.06066,18.713,6.21,15.782,4.02,18.595
2011-05-18T11:00:00Z,2.15,20.243,1.61,18.772,4.105522,19.713,6.37,16.162,3.88,19.278
2011-05-18T12:00:00Z,2.34,20.822,1.7,19.305,4.12052,20.469,6.46,16.369,3.72,19.757
2011-05-18T13:00:00Z,2.53,21.111,1.68,19.582,4.083715,20.972,6.51,16.718,3.53,20.028
2011-05-18T14:00:00Z,2.71,21.079,1.6,19.624,3.980437,21.23,6.5,17.05,3.27,20.127
2011-05-18T15:00:00Z,2.88,20.729,1.42,19.46,3.783399,21.19,6.38,17.246,2.97,20.078
2011-05-18T16:00:00Z,3.03,20.134,1.22,19.21,3.50867,20.955,6.25,17.275,2.57,19.829
2011-05-18T17:00:00Z,2.88,19.198,1.02,18.853,3.037601,20.471,5.96,17.005,1.94,19.357
2011-05-18T18:00:00Z,2.17,17.116,0.87,18.2,2.263367,19.406,5.19,16.427,1.36,18.04
2011-05-18T19:00:00Z,2.4,14.096,0.81,16.808,2.064404,17.269,4.12,15.407,1.64,16.298
2011-05-18T20:00:00Z,2.6,12.862,0.88,15.93,2.194359,15.936,3.71,13.815,2.17,15.022
2011-05-18T21:00:00Z,2.61,12.162,1.01,15.411,2.166208,15.357,3.75,12.923,2.67,14.003
2011-05-18T22:00:00Z,2.61,11.543,1.17,14.544,2.129767,14.771,3.66,12.35,3.03,13.277
2011-05-18T23:00:00Z,2.57,10.941,1.69,13.331,2.096887,14.122,3.46,11.919,3.25,12.751
2011-05-19T00:00:00Z,2.57,10.424,2.11,12.179,2.05651,13.533,3.2,11.575,3.4,12.347
2011-05-19T01:00:00Z,2.57,9.96,2.39,11.318,2.035199,12.958,2.87,11.29,3.53,11.966
2011-05-19T02:00:00Z,2.55,9.586,2.51,10.773,2.017303,12.384,2.54,11.024,3.62,11.599
2011-05-19T03:00:00Z,2.53,9.247,2.55,10.416,1.993486,11.876,2.25,10.787,3.65,11.223
2011-05-19T04:00:00Z,2.46,9.048,2.5,10.181,1.951082,11.487,2.03,10.62,3.68,11.567
2011-05-19T05:00:00Z,2.26,10.928,2.33,10.468,1.848781,12.207,1.73,11.045,4.01,13.339
2011-05-19T06:00:00Z,2.39,13.698,2.19,12.387,2.126997,13.853,1.93,11.936,3.72,15.122
2011-05-19T07:00:00Z,2.82,16.476,2.56,14.156,2.018771,15.4,1.82,12.755,3.42,17.643
2011-05-19T08:00:00Z,2.94,18.942,2.47,15.988,2.119129,17.571,1.86,13.531,3.75,20.246
2011-05-19T09:00:00Z,2.94,20.619,2.12,17.407,2.245673,19.082,2.01,14.214,3.85,21.811
2011-05-19T10:00:00Z,3.09,21.735,1.94,18.541,2.361291,20.077,2.25,14.834,3.91,22.925
2011-05-19T11:00:00Z,3.24,22.469,2.04,19.315,2.447191,20.773,2.48,15.322,3.93,23.697
2011-05-19T12:00:00Z,3.37,22.907,2.25,19.703,2.504036,21.16,2.72,15.708,3.86,24.161
2011-05-19T13:00:00Z,3.45,23.063,2.44,19.798,2.556099,21.225,3,15.948,3.68,24.363
2011-05-19T14:00:00Z,3.5,22.947,2.58,19.602,2.58915,21.033,3.28,16.085,3.41,24.332
2011-05-19T15:00:00Z,3.52,22.518,2.66,19.176,2.596309,20.666,3.46,16.029,3.07,24.105
2011-05-19T16:00:00Z,3.43,21.829,2.55,18.586,2.624148,20.081,3.52,15.85,2.72,23.507
2011-05-19T17:00:00Z,2.99,20.727,2.15,17.848,2.629314,19.281,3.48,15.524,2.37,22.465
2011-05-19T18:00:00Z,2.22,18.463,1.73,16.683,2.454097,17.981,3.24,15.008,1.97,20.404
2011-05-19T19:00:00Z,2.36,15.576,1.52,15.024,2.380806,16.152,2.68,14.064,2.15,18.574
2011-05-19T20:00:00Z,2.47,14.28,1.43,14.109,2.513206,14.728,2.68,12.736,2.26,17.534
2011-05-19T21:00:00Z,2.47,13.439,1.21,13.639,2.489784,13.894,2.74,12.238,2.35,16.681
2011-05-19T22:00:00Z,2.39,12.843,1.19,13.194,2.314387,13.228,2.74,11.894,2.42,15.929
2011-05-19T23:00:00Z,2.26,12.319,1.26,12.911,2.154978,12.647,2.72,11.37,2.47,15.252
2011-05-20T00:00:00Z,2.23,11.804,1.25,12.722,2.129471,12.025,2.64,10.806,2.51,14.596
2011-05-20T01:00:00Z,2.31,11.382,1.25,12.476,2.098739,11.549,2.53,10.254,2.54,13.997
2011-05-20T02:00:00Z,2.4,11.029,1.55,11.85,2.0269,11.178,2.39,9.865,2.59,13.423
2011-05-20T03:00:00Z,2.32,10.794,1.84,11.249,1.931122,10.874,2.23,9.67,2.64,12.916
2011-05-20T04:00:00Z,2.09,10.728,1.89,10.843,1.819444,10.672,2.09,9.593,2.67,13.249
2011-05-20T05:00:00Z,1.86,12.256,1.84,10.891,1.802096,11.503,1.94,10.084,2.97,14.945
2011-05-20T06:00:00Z,1.69,14.597,1.72,12.489,1.957332,13.048,2.13,11.564,2.83,16.435
2011-05-20T07:00:00Z,1.62,17.411,2,14.25,1.83015,15.019,2.01,13.096,2.46,18.624
2011-05-20T08:00:00Z,1.79,19.424,1.9,15.954,1.929198,17.057,1.95,14.779,2.55,21.111
2011-05-20T09:00:00Z,1.88,20.776,1.9,16.945,1.946255,18.535,2.13,16.049,2.44,22.556
2011-05-20T10:00:00Z,2,21.763,2.05,17.721,1.979583,19.545,2.57,17.108,2.37,23.415
2011-05-20T11:00:00Z,2.11,22.386,2.32,18.282,2.086124,20.263,3.03,17.949,2.38,23.935
2011-05-20T12:00:00Z,2.19,22.674,2.51,18.528,2.287319,20.73,3.46,18.619,2.42,24.148
2011-05-20T13:00:00Z,2.22,22.665,2.55,18.594,2.491441,21,3.85,19.012,2.43,24.117
2011-05-20T14:00:00Z,2.17,22.388,2.41,18.55,2.625896,21.107,4.17,19.123,2.38,23.897
2011-05-20T15:00:00Z,1.99,21.889,2.13,18.453,2.656225,21.048,4.49,18.912,2.23,23.488
2011-05-20T16:00:00Z,1.73,21.278,1.86,18.264,2.562018,20.726,4.71,18.455,1.99,22.85
2011-05-20T17:00:00Z,1.41,20.611,1.61,17.907,2.258685,20.196,4.62,17.716,1.75,21.686
2011-05-20T18:00:00Z,1.1,18.994,1.37,17.146,1.808843,19.185,4.23,16.648,1.57,19.96
2011-05-20T19:00:00Z,1.27,17.294,1.2,15.862,1.635961,17.431,3.5,15.145,1.78,18.406
2011-05-20T20:00:00Z,1.33,16.302,1.16,15.06,1.751463,16.174,3.15,13.092,1.89,17.378
2011-05-20T21:00:00Z,1.33,15.427,1.19,14.534,1.825698,15.388,3.2,11.867,1.95,16.514
2011-05-20T22:00:00Z,1.46,14.543,1.19,13.966,1.89225,14.64,3.11,10.985,1.97,15.806
2011-05-20T23:00:00Z,1.67,13.687,1.11,13.503,1.965218,13.886,2.96,10.283,2,15.253
2011-05-21T00:00:00Z,1.89,12.833,1.02,13.133,2.04274,13.151,2.79,9.772,2.03,14.73
2011-05-21T01:00:00Z,2.09,12.122,0.98,12.721,2.066497,12.453,2.62,9.411,2.05,14.244
2011-05-21T02:00:00Z,2.18,11.623,1.05,12.358,1.994026,11.818,2.49,9.125,2.07,13.765
2011-05-21T03:00:00Z,2.24,11.185,1.17,11.878,1.923824,11.219,2.35,8.9,2.09,13.336
2011-05-21T04:00:00Z,2.3,10.971,1.21,11.447,1.883303,10.796,2.18,8.714,2,13.552
2011-05-21T05:00:00Z,2.41,12.306,1.18,11.426,1.866158,11.577,1.98,9.2,2.32,15.044
2011-05-21T06:00:00Z,2.38,14.369,1,12.892,1.919351,13.042,2.17,11.118,2.3,16.155
2011-05-21T07:00:00Z,2.04,17.167,0.97,15.083,1.747968,15.163,2.14,12.912,2.31,18.201
2011-05-21T08:00:00Z,1.85,18.867,1.22,16.765,1.56802,17.341,2,15.353,2.47,19.868
2011-05-21T09:00:00Z,1.75,19.888,1.76,17.89,1.370522,18.897,2.02,16.755,2.58,20.605
2011-05-21T10:00:00Z,1.65,20.732,2.26,18.584,1.32081,20.077,2.09,17.801,2.78,21.065
2011-05-21T11:00:00Z,1.65,21.295,2.56,19.075,1.363982,20.92,2.07,18.649,3.03,21.352
2011-05-21T12:00:00Z,1.69,21.554,2.73,19.381,1.348839,21.461,1.98,19.358,3.22,21.433
2011-05-21T13:00:00Z,1.76,21.595,2.82,19.526,1.311125,21.8,1.92,19.93,3.29,21.364
2011-05-21T14:00:00Z,1.78,21.386,2.81,19.524,1.358723,21.997,1.97,20.345,3.27,21.199
2011-05-21T15:00:00Z,1.78,21.049,2.73,19.408,1.596826,22.026,2.11,20.574,3.13,20.878
2011-05-21T16:00:00Z,1.73,20.54,2.57,19.203,1.802686,21.86,2.23,20.6,2.92,20.346
2011-05-21T17:00:00Z,1.6,19.764,2.31,18.841,1.910723,21.464,2.25,20.421,2.57,19.516
2011-05-21T18:00:00Z,1.35,18.132,1.94,17.985,1.873924,20.516,2.03,19.926,2.25,18.149
2011-05-21T19:00:00Z,1.66,16.213,1.76,16.125,2.014759,18.366,1.84,18.31,2.35,16.492
2011-05-21T20:00:00Z,1.78,15.119,1.83,15.038,2.457191,16.696,2.01,16.683,2.48,15.591
2011-05-21T21:00:00Z,1.75,14.327,1.69,14.702,2.747248,15.835,2.27,15.629,2.5,14.987
2011-05-21T22:00:00Z,1.71,13.534,1.55,14.333,2.950017,15.007,2.58,14.586,2.4,14.407
2011-05-21T23:00:00Z,1.67,12.879,1.47,13.926,3.076988,14.233,2.88,13.675,2.26,13.818
2011-05-22T00:00:00Z,1.68,12.276,1.36,13.578,3.122507,13.54,3.09,13.06,2.15,13.265
2011-05-22T01:00:00Z,1.7,11.721,1.33,13.274,3.140705,12.981,3.22,12.81,2.08,12.772
2011-05-22T02:00:00Z,1.73,11.222,1.39,12.898,3.142157,12.559,3.25,12.742,2.04,12.341
2011-05-22T03:00:00Z,1.75,10.823,1.41,12.539,3.147284,12.225,3.34,12.719,2.02,11.969
2011-05-22T04:00:00Z,1.69,10.647,1.49,12.284,3.179632,11.985,3.65,12.783,2.13,12.386
2011-05-22T05:00:00Z,1.5,12.082,1.66,12.308,3.40742,12.919,4.2,13.129,2.47,13.917
2011-05-22T06:00:00Z,1.33,14.355,1.73,13.603,3.643218,14.551,4.8,13.534,2.24,15.505
2011-05-22T07:00:00Z,1.55,17.074,2.31,15.051,3.487538,16.321,5.1,14.068,2.44,18.099
2011-05-22T08:00:00Z,1.95,19.384,2.72,16.348,3.689027,18.544,5.28,15.157,2.61,19.989
2011-05-22T09:00:00Z,2.12,20.799,2.97,17.104,3.876328,20.083,6.27,16.635,2.72,21.11
2011-05-22T10:00:00Z,2.27,21.801,3.09,17.619,4.117132,21.074,7.41,17.469,2.86,21.963
2011-05-22T11:00:00Z,2.42,22.525,3.16,18.004,4.503841,21.661,8.24,17.442,2.97,22.624
2011-05-22T12:00:00Z,2.56,22.981,3.18,18.273,4.99651,21.814,8.76,17.052,3.08,23.054
2011-05-22T13:00:00Z,2.68,23.183,3.08,18.455,5.379457,21.679,9.2,16.775,3.17,23.262
2011-05-22T14:00:00Z,2.76,23.092,3.03,18.594,5.550276,21.467,9.73,16.857,3.23,23.306
2011-05-22T15:00:00Z,2.77,22.704,3.06,18.748,5.626134,21.061,10.25,16.831,3.22,23.171
2011-05-22T16:00:00Z,2.63,22.107,3.15,18.759,5.674833,20.428,10.48,16.456,3.09,22.715
2011-05-22T17:00:00Z,2.26,21.154,2.94,18.404,5.503305,19.483,10.23,15.891,2.71,21.771
2011-05-22T18:00:00Z,1.77,19.199,2.31,17.481,5.161944,18.203,9.3,15.205,2.3,20.025
2011-05-22T19:00:00Z,2.04,16.73,2.22,15.745,4.848559,16.463,7.94,14.318,2.69,18.056
2011-05-22T20:00:00Z,2.16,15.595,2.43,14.364,4.460115,14.727,7.01,13.219,2.99,17.024
2011-05-22T21:00:00Z,2.19,14.876,2.48,13.659,4.319656,13.581,6.48,12.518,3.23,16.369
2011-05-22T22:00:00Z,2.27,14.198,2.49,12.867,4.374988,12.606,5.91,11.959,3.47,15.819
2011-05-22T23:00:00Z,2.36,13.642,2.42,12.117,4.467623,11.737,5.16,11.289,3.73,15.383
